ano,mes,sigla_uf,id_estabelecimento_cnes,total_internacoes,permanencia_media_dias,total_leitos
2025,Maio,CE,2651394,108,18,212
2025,Maio,BA,2653230,57,4,50
2025,Maio,SP,2748436,28,7,33
2025,Maio,SP,2751852,53,0,6
2025,Maio,SP,2758245,484,6,106
2025,Maio,MG,2796449,401,10,103
2025,Maio,BA,2819147,33,3,37
2025,Maio,SP,2831503,31,0,6
2025,Maio,BA,3017028,19,5,6
2025,Maio,BA,3050637,9,0,13
2025,Maio,DF,3055450,43,0,13
2025,Maio,AM,3151794,835,7,271
2025,Maio,BA,3575497,22,0,6
2025,Maio,PA,5703425,609,3,60
2025,Maio,RJ,6407897,44,4,12
2025,Maio,SP,7544529,67,10,45
2025,Maio,CE,9275134,168,4,94
2025,Maio,SP,9491252,920,9,162
2025,Maio,SP,2080273,1172,14,320
2025,Maio,MG,2127946,26,4,31
2025,Maio,RS,2244969,32,0,8
2025,Maio,PE,2344882,517,8,199
2025,Maio,RN,2381303,230,1,52
2025,Maio,CE,2414848,50,4,47
2025,Maio,SC,2436450,1305,10,326
2025,Maio,BA,2444798,100,4,40
2025,Maio,PE,2715317,119,3,70
2025,Maio,PR,2732114,79,0,8
2025,Maio,PR,2810018,30,3,19
2025,Maio,BA,4982150,138,12,70
2025,Maio,SP,6992560,351,0,7
2025,Maio,SP,7019076,236,0,7
2025,Maio,PR,7845138,705,9,240
2025,Maio,BA,0003921,85,0,8
2025,Maio,PR,0018333,269,3,54
2025,Maio,RJ,0155055,694,3,105
2025,Maio,AC,2000393,71,3,34
2025,Maio,SP,2081482,206,7,79
2025,Maio,RS,2257564,190,4,52
2025,Maio,RJ,2273209,18,45,73
2025,Maio,PI,2364972,19,4,43
2025,Maio,BA,2466562,19,1,8
2025,Maio,CE,2562316,439,9,140
2025,Maio,ES,2599899,119,3,25
2025,Maio,PE,2638835,6,6,44
2025,Maio,CE,2785900,1157,19,360
2025,Maio,SP,5130883,19,0,8
2025,Maio,PE,6559379,880,7,153
2025,Maio,CE,9672427,492,11,120
2025,Maio,SP,2078325,661,7,103
2025,Maio,SP,2082551,3,5,27
2025,Maio,SP,2082861,539,8,109
2025,Maio,PR,2582058,16,4,21
2025,Maio,MA,5523419,149,2,104
2025,Maio,CE,6848710,1636,12,453
2025,Maio,RJ,7166494,251,13,103
2025,Maio,SP,7496117,20,0,9
2025,Maio,SP,0092894,1009,9,201
2025,Maio,BA,0989061,20,2,50
2025,Maio,MG,2205882,22,7,10
2025,Maio,RS,2232170,164,6,65
2025,Maio,RS,2237121,20,43,75
2025,Maio,RS,2257572,64,9,36
2025,Maio,RJ,2288893,369,7,76
2025,Maio,MA,2308800,681,12,277
2025,Maio,PA,2312069,283,3,65
2025,Maio,CE,2372819,134,6,60
2025,Maio,SE,2421518,3,29,42
2025,Maio,ES,2447894,225,13,50
2025,Maio,MA,2460262,280,7,60
2025,Maio,RN,2474751,92,7,32
2025,Maio,BA,2493845,327,9,108
2025,Maio,CE,2526638,1235,7,438
2025,Maio,CE,2529475,539,6,85
2025,Maio,PI,2679671,83,8,30
2025,Maio,PE,2777460,640,6,147
2025,Maio,SP,2786435,1494,9,258
2025,Maio,GO,3225143,99,0,12
2025,Maio,CE,4010779,172,9,70
2025,Maio,SC,6273874,60,6,40
2025,Maio,SP,6289304,129,0,10
2025,Maio,CE,6779522,1034,11,284
2025,Maio,RS,7513151,851,10,183
2025,Maio,MG,2139960,18,3,12
2025,Maio,RN,2380706,17,5,12
2025,Maio,RN,2408562,30,0,16
2025,Maio,BA,2602083,413,3,52
2025,Maio,AL,2006944,22,0,17
2025,Maio,SC,2665107,60,2,13
2025,Maio,BA,4163702,2,0,13
2025,Maio,RJ,7655703,94,9,31
2025,Maio,MG,9141839,614,10,149
2025,Maio,MG,5350697,350,2,50
2025,Maio,SP,2023474,386,6,102
2025,Maio,MG,2102404,14,7,15
2025,Maio,MG,2115654,66,22,50
2025,Maio,SC,2418304,113,2,43
2025,Maio,RJ,5717256,1647,18,425
2025,Maio,BA,2653567,252,0,25
2025,Maio,SP,7573162,1041,4,140
2025,Maio,MA,0046124,45,6,17
2025,Maio,SP,2077124,6,2,17
2025,Maio,PA,4791460,41,1,17
2025,Maio,MG,2160498,42,3,18
2025,Maio,PI,2323354,79,7,18
2025,Maio,SP,6655416,325,0,18
2025,Maio,SP,2068974,43,0,19
2025,Maio,SP,2091542,375,0,19
2025,Maio,SC,2300478,4,5,19
2025,Maio,SP,2079194,12,117,161
2025,Maio,MG,2151855,188,16,87
2025,Maio,MA,2309475,113,15,61
2025,Maio,ES,2448653,15,4,20
2025,Maio,SP,3071448,42,11,20
2025,Maio,RS,6953689,35,5,25
2025,Maio,AM,2019590,59,7,21
2025,Maio,MA,9161449,159,21,146
2025,Maio,RJ,2291304,148,16,108
2025,Maio,SP,2079968,30,5,26
2025,Maio,SC,2492342,284,3,50
2025,Maio,MA,2991101,144,4,24
2025,Maio,MG,3032191,149,5,24
2025,Maio,MG,5617286,233,2,24
2025,Maio,SP,6479200,406,0,24
2025,Maio,PR,0015601,154,10,50
2025,Maio,BA,0106860,57,4,25
2025,Maio,MG,2152940,239,3,25
2025,Maio,SC,2302969,359,15,137
2025,Maio,RJ,2273489,75,9,27
2025,Maio,SP,2688514,77,17,77
2025,Maio,MG,0473502,305,3,28
2025,Maio,MA,2456915,85,11,28
2025,Maio,PE,0000485,278,0,30
2025,Maio,GO,0965324,876,11,156
2025,Maio,SP,2080117,84,31,90
2025,Maio,SP,2081431,62,5,36
2025,Maio,RS,2237881,52,1,30
2025,Maio,PI,2323230,48,28,30
2025,Maio,GO,2940396,17,9,30
2025,Maio,GO,3940829,119,4,30
2025,Maio,PE,5356067,142,27,210
2025,Maio,RJ,7612036,118,11,31
2025,Maio,RS,2233436,3,6,34
2025,Maio,MA,2456907,76,15,34
2025,Maio,SP,2079763,36,19,40
2025,Maio,MG,2195429,32,23,40
2025,Maio,SP,5550874,97,4,40
2025,Maio,RJ,0012718,74,20,45
2025,Maio,SP,2812703,194,31,123
2025,Maio,MG,2113791,22,42,50
2025,Maio,SP,2081563,28,45,79
2025,Maio,PE,0001015,341,5,50
2025,Maio,SP,2078570,126,25,101
2025,Maio,RJ,2288362,65,11,50
2025,Maio,RS,5026253,91,7,50
2025,Maio,RJ,7002017,124,14,56
2025,Maio,SP,2078384,28,29,58
2025,Maio,CE,2480026,236,29,240
2025,Maio,PR,2578409,32,44,65
2025,Maio,SP,2084244,18,57,115
2025,Maio,PB,2399067,67,23,72
2025,Maio,RJ,2297132,418,5,79
2025,Maio,MG,0270865,375,7,80
2025,Maio,CE,2373971,175,12,86
2025,Maio,MG,0026999,72,26,90
2025,Maio,PR,2686945,95,25,106
2025,Maio,SP,2085569,59,30,126
2025,Maio,GO,2361779,110,22,160
2025,Maio,AL,2005123,48,58,120
2025,Maio,GO,7772173,77,26,108
2025,Maio,MG,2146401,1,38,183
2025,Maio,MT,2604396,61,31,120
2025,Maio,PB,2707519,162,22,120
2025,Maio,CE,2529394,120,22,130
2025,Maio,PB,2613735,83,35,160
2025,Maio,PE,2427435,64,39,160
2025,Maio,PR,2594358,56,55,156
2025,Maio,SP,2745356,87,40,182
2025,Maio,PR,0018260,60,51,160
2025,Maio,AL,2006413,61,80,200
2025,Maio,SP,2084317,98,37,273
2025,Maio,SP,2097648,112,51,209
2025,Maio,RS,2223589,88,37,300
2025,Maio,SC,2706369,322,22,193
2025,Maio,MA,2455781,87,59,240
2025,Maio,MA,2698056,209,51,240
2025,Maio,PR,0018384,211,39,400
2025,Maio,SP,2085143,252,84,744
2025,Outubro,PE,0000396,1557,5,302
2025,Outubro,PE,0000434,4493,9,1048
2025,Outubro,PE,0000671,260,2,65
2025,Outubro,PE,0001120,441,10,725
2025,Outubro,SE,0002232,1012,5,253
2025,Outubro,BA,0004251,113,10,350
2025,Outubro,MS,0009709,712,13,223
2025,Outubro,MS,0009717,1687,12,744
2025,Outubro,MS,0009776,305,5,64
2025,Outubro,DF,0010464,903,12,353
2025,Outubro,DF,0010480,1491,9,555
2025,Outubro,DF,0010499,1792,12,459
2025,Outubro,DF,0010510,602,7,231
2025,Outubro,DF,0010537,1150,6,262
2025,Outubro,DF,0010545,505,5,90
2025,Outubro,ES,0011738,550,9,279
2025,Outubro,ES,0011843,310,4,87
2025,Outubro,ES,0011991,360,9,138
2025,Outubro,ES,0012017,2,4,47
2025,Outubro,RJ,0012521,1022,10,248
2025,Outubro,PR,0015423,472,6,162
2025,Outubro,PR,0017868,589,6,153
2025,Outubro,SC,0019402,159,6,187
2025,Outubro,GO,0024074,375,6,200
2025,Outubro,MG,0026794,896,6,300
2025,Outubro,BA,0106526,324,12,259
2025,Outubro,PR,0163864,313,5,70
2025,Outubro,PA,0179817,419,13,153
2025,Outubro,PR,0213845,771,3,147
2025,Outubro,PB,0220337,774,3,131
2025,Outubro,PE,0226491,878,9,197
2025,Outubro,RN,0282715,10,26,42
2025,Outubro,SP,0605484,73,4,130
2025,Outubro,BA,0607126,169,7,243
2025,Outubro,SC,0610062,19,0,3
2025,Outubro,CE,0905623,49,1,43
2025,Outubro,RJ,0919373,33,14,28
2025,Outubro,GO,0932027,32,3,77
2025,Outubro,AL,2006960,82,5,66
2025,Outubro,AL,2010631,509,7,144
2025,Outubro,AM,2012618,175,3,51
2025,Outubro,AM,2016141,461,2,105
2025,Outubro,AM,2016893,50,6,64
2025,Outubro,AM,2018128,152,2,46
2025,Outubro,AM,2018136,414,3,117
2025,Outubro,AP,2020068,812,6,197
2025,Outubro,AP,2020653,560,8,207
2025,Outubro,AP,2021765,54,8,79
2025,Outubro,SP,2022621,758,5,257
2025,Outubro,SP,2022648,154,11,145
2025,Outubro,SP,2058308,119,8,50
2025,Outubro,SP,2076896,791,6,231
2025,Outubro,SP,2077450,342,10,92
2025,Outubro,SP,2077590,375,13,135
2025,Outubro,SP,2077647,395,8,119
2025,Outubro,SP,2078104,1285,8,267
2025,Outubro,SP,2078295,331,5,138
2025,Outubro,SP,2079135,360,5,104
2025,Outubro,SP,2079240,361,8,253
2025,Outubro,SP,2079356,152,5,72
2025,Outubro,SP,2079895,400,6,145
2025,Outubro,SP,2079917,191,5,40
2025,Outubro,SP,2080184,224,5,30
2025,Outubro,SP,2080354,141,10,157
2025,Outubro,SP,2080400,723,6,151
2025,Outubro,SP,2080532,416,8,209
2025,Outubro,SP,2080575,249,6,887
2025,Outubro,SP,2080966,64,4,51
2025,Outubro,SP,2081083,498,5,141
2025,Outubro,SP,2081512,503,8,164
2025,Outubro,SP,2081695,1713,10,432
2025,Outubro,SP,2082322,182,7,61
2025,Outubro,SP,2082438,88,4,51
2025,Outubro,SP,2082527,1423,8,240
2025,Outubro,SP,2082594,297,4,180
2025,Outubro,SP,2082624,6,16,168
2025,Outubro,SP,2082632,181,5,65
2025,Outubro,SP,2082748,135,5,59
2025,Outubro,SP,2082829,635,13,286
2025,Outubro,SP,2082888,851,6,192
2025,Outubro,SP,2083051,418,6,101
2025,Outubro,SP,2083086,1181,9,321
2025,Outubro,SP,2083175,233,5,76
2025,Outubro,SP,2083876,649,5,95
2025,Outubro,SP,2084422,398,3,76
2025,Outubro,SP,2085194,501,6,163
2025,Outubro,SP,2087057,879,6,274
2025,Outubro,SP,2087618,473,4,81
2025,Outubro,SP,2088576,814,8,168
2025,Outubro,SP,2092298,422,7,120
2025,Outubro,SP,2096196,302,6,51
2025,Outubro,SP,2096617,61,3,32
2025,Outubro,SP,2097613,10,14,229
2025,Outubro,MG,2098369,857,6,136
2025,Outubro,MG,2098938,488,7,139
2025,Outubro,MG,2099438,270,11,96
2025,Outubro,MG,2101874,59,3,22
2025,Outubro,MG,2103257,183,4,62
2025,Outubro,MG,2105780,616,12,148
2025,Outubro,MG,2111640,437,9,141
2025,Outubro,MG,2111659,418,7,172
2025,Outubro,MG,2112175,264,10,84
2025,Outubro,MG,2114763,244,9,119
2025,Outubro,MG,2117282,129,6,50
2025,Outubro,MG,2117312,27,11,57
2025,Outubro,MG,2117398,50,5,32
2025,Outubro,MG,2118858,1,2,49
2025,Outubro,MG,2123061,287,4,60
2025,Outubro,MG,2127687,156,7,72
2025,Outubro,MG,2129566,390,9,183
2025,Outubro,MG,2135949,10,12,40
2025,Outubro,MG,2139030,187,6,50
2025,Outubro,MG,2140098,314,2,59
2025,Outubro,MG,2142295,66,6,20
2025,Outubro,MG,2142376,470,6,120
2025,Outubro,MG,2143801,267,3,75
2025,Outubro,MG,2144166,375,3,40
2025,Outubro,MG,2144174,31,8,19
2025,Outubro,MG,2144638,121,5,50
2025,Outubro,MG,2147572,11,6,13
2025,Outubro,MG,2148293,538,9,138
2025,Outubro,MG,2149990,1275,8,420
2025,Outubro,MG,2153114,217,4,90
2025,Outubro,MG,2153882,439,7,459
2025,Outubro,MG,2154749,7,0,46
2025,Outubro,MG,2159252,1377,7,404
2025,Outubro,MG,2164825,44,12,36
2025,Outubro,MG,2165058,274,5,75
2025,Outubro,MG,2168693,173,9,60
2025,Outubro,MG,2168707,313,4,107
2025,Outubro,MG,2171945,425,9,222
2025,Outubro,MG,2179172,104,5,45
2025,Outubro,MG,2200945,203,7,70
2025,Outubro,MG,2202891,277,3,68
2025,Outubro,MG,2205440,1618,7,558
2025,Outubro,MG,2205939,368,6,116
2025,Outubro,MG,2205971,225,3,48
2025,Outubro,MG,2206528,968,5,198
2025,Outubro,MG,2208075,322,4,43
2025,Outubro,MG,2210924,415,5,77
2025,Outubro,MG,2219638,634,8,185
2025,Outubro,RS,2223562,361,6,183
2025,Outubro,RS,2228548,37,8,41
2025,Outubro,RS,2228602,292,5,115
2025,Outubro,RS,2232057,114,8,159
2025,Outubro,RS,2235420,39,10,47
2025,Outubro,RS,2237253,1181,16,1198
2025,Outubro,RS,2237601,2816,12,905
2025,Outubro,RS,2241161,153,7,75
2025,Outubro,RS,2244101,257,5,82
2025,Outubro,RS,2246767,174,5,80
2025,Outubro,RS,2246961,113,6,111
2025,Outubro,RS,2248190,513,9,202
2025,Outubro,RS,2249502,74,1,36
2025,Outubro,RS,2252163,65,3,51
2025,Outubro,RS,2252198,128,2,84
2025,Outubro,RS,2252228,234,7,75
2025,Outubro,RS,2252260,121,7,140
2025,Outubro,RS,2252295,233,14,215
2025,Outubro,RS,2253054,328,11,176
2025,Outubro,RS,2254956,212,3,61
2025,Outubro,RS,2255928,48,1,35
2025,Outubro,RS,2257467,107,9,55
2025,Outubro,RS,2261030,133,9,99
2025,Outubro,RS,2261995,131,7,62
2025,Outubro,RS,2262002,168,7,124
2025,Outubro,RS,2262568,709,14,422
2025,Outubro,RS,2263890,33,6,51
2025,Outubro,RS,2266474,762,10,207
2025,Outubro,RJ,2267187,185,8,64
2025,Outubro,RJ,2268329,28,6,27
2025,Outubro,RJ,2269678,562,10,112
2025,Outubro,RJ,2269821,205,11,89
2025,Outubro,RJ,2270056,177,3,32
2025,Outubro,RJ,2272695,84,7,77
2025,Outubro,RJ,2273349,101,37,84
2025,Outubro,RJ,2273357,23,9,45
2025,Outubro,RJ,2273462,224,6,54
2025,Outubro,RJ,2277751,25,7,62
2025,Outubro,RJ,2278332,234,7,76
2025,Outubro,RJ,2278855,766,9,310
2025,Outubro,RJ,2280051,1819,7,240
2025,Outubro,RJ,2280132,254,38,170
2025,Outubro,RJ,2280396,271,7,60
2025,Outubro,RJ,2281554,81,5,34
2025,Outubro,RJ,2287374,121,3,45
2025,Outubro,RJ,2287919,179,6,107
2025,Outubro,RJ,2290499,4,11,32
2025,Outubro,RJ,2292386,129,12,107
2025,Outubro,SC,2302500,318,4,130
2025,Outubro,MA,2308088,91,26,75
2025,Outubro,MT,2311682,927,7,153
2025,Outubro,PB,2315793,171,8,151
2025,Outubro,PA,2318660,143,3,131
2025,Outubro,CE,2328046,1212,4,181
2025,Outubro,PA,2329891,257,2,76
2025,Outubro,PA,2329905,1344,6,205
2025,Outubro,GO,2337517,469,3,64
2025,Outubro,GO,2337525,17,1,60
2025,Outubro,GO,2337800,76,10,108
2025,Outubro,GO,2338262,1940,8,350
2025,Outubro,GO,2339137,69,2,36
2025,Outubro,GO,2339196,756,6,174
2025,Outubro,PE,2351633,169,5,71
2025,Outubro,PE,2354888,17,0,4
2025,Outubro,PB,2362821,400,4,248
2025,Outubro,PB,2362848,18,11,157
2025,Outubro,PI,2364816,450,3,70
2025,Outubro,MS,2371375,220,7,120
2025,Outubro,SC,2379627,116,6,105
2025,Outubro,BA,2386569,112,6,136
2025,Outubro,BA,2389738,92,2,103
2025,Outubro,BA,2390043,453,2,74
2025,Outubro,MT,2392046,192,4,46
2025,Outubro,MT,2392410,323,7,65
2025,Outubro,MT,2396106,192,6,63
2025,Outubro,PB,2400243,701,9,217
2025,Outubro,BA,2402076,1180,10,323
2025,Outubro,BA,2402556,255,7,86
2025,Outubro,RN,2408260,152,31,167
2025,Outubro,RN,2408570,788,7,208
2025,Outubro,RN,2409151,1034,3,124
2025,Outubro,RN,2409194,1125,4,351
2025,Outubro,RN,2410486,212,2,60
2025,Outubro,CE,2414864,12,12,51
2025,Outubro,CE,2415488,742,6,214
2025,Outubro,CE,2415496,351,6,104
2025,Outubro,CE,2415631,2,0,202
2025,Outubro,BA,2415844,434,8,103
2025,Outubro,BA,2417189,356,5,97
2025,Outubro,CE,2425300,51,18,92
2025,Outubro,CE,2426579,129,11,108
2025,Outubro,PE,2428393,1088,6,154
2025,Outubro,PE,2429438,117,2,39
2025,Outubro,GO,2437651,187,4,47
2025,Outubro,GO,2442620,64,7,135
2025,Outubro,MA,2452952,88,4,50
2025,Outubro,MA,2453665,17,5,77
2025,Outubro,MA,2454475,247,6,60
2025,Outubro,MA,2454696,406,2,109
2025,Outubro,MA,2456672,595,9,357
2025,Outubro,MA,2457571,55,2,35
2025,Outubro,MA,2458055,438,3,86
2025,Outubro,MA,2458799,581,8,189
2025,Outubro,MA,2461277,116,3,49
2025,Outubro,MA,2462583,1,5,62
2025,Outubro,MA,2465043,17,2,14
2025,Outubro,ES,2465833,793,7,173
2025,Outubro,ES,2484072,368,5,57
2025,Outubro,BA,2487756,450,8,155
2025,Outubro,BA,2488892,116,5,69
2025,Outubro,SC,2491710,1230,9,318
2025,Outubro,RO,2493896,50,20,121
2025,Outubro,ES,2494442,1223,6,203
2025,Outubro,BA,2494930,436,3,115
2025,Outubro,RN,2503689,578,9,172
2025,Outubro,PB,2504537,543,5,128
2025,Outubro,BA,2507455,11,4,53
2025,Outubro,RO,2515458,37,1,70
2025,Outubro,RO,2515466,38,7,50
2025,Outubro,PE,2517124,1,1,63
2025,Outubro,GO,2519054,24,7,56
2025,Outubro,CE,2527057,25,5,80
2025,Outubro,MA,2531348,193,8,120
2025,Outubro,BA,2532387,35,17,90
2025,Outubro,BA,2533480,141,3,81
2025,Outubro,MT,2534460,226,8,164
2025,Outubro,GO,2534967,691,5,89
2025,Outubro,GO,2535556,240,5,128
2025,Outubro,SC,2537192,432,6,175
2025,Outubro,SC,2537788,1440,5,360
2025,Outubro,SC,2538571,238,1,50
2025,Outubro,SC,2543443,35,1,28
2025,Outubro,BA,2557118,377,3,79
2025,Outubro,SC,2560771,1114,7,233
2025,Outubro,CE,2562499,627,5,128
2025,Outubro,GO,2571242,14,1,37
2025,Outubro,PR,2576341,199,6,423
2025,Outubro,PR,2577763,660,4,115
2025,Outubro,PR,2582716,346,5,104
2025,Outubro,PR,2586169,499,6,100
2025,Outubro,GO,2589532,19,2,160
2025,Outubro,MS,2599643,22,15,43
2025,Outubro,BA,2602083,352,3,52
2025,Outubro,BA,2602105,33,7,35
2025,Outubro,BA,2602121,310,2,60
2025,Outubro,PB,2605481,159,7,81
2025,Outubro,PB,2613476,529,7,181
2025,Outubro,PB,2613743,139,9,119
2025,Outubro,PE,2639068,119,3,43
2025,Outubro,PE,2639262,354,7,217
2025,Outubro,TO,2647095,92,4,34
2025,Outubro,DF,2649497,27,11,232
2025,Outubro,RN,2654016,3,20,176
2025,Outubro,BA,2659069,372,5,72
2025,Outubro,SC,2662914,99,11,98
2025,Outubro,RN,2665778,198,1,80
2025,Outubro,PR,2666731,121,8,84
2025,Outubro,CE,2675536,120,6,103
2025,Outubro,RN,2680033,324,2,49
2025,Outubro,PR,2686929,100,5,42
2025,Outubro,SP,2688433,623,5,153
2025,Outubro,SP,2688689,2018,11,1174
2025,Outubro,SC,2691868,1278,9,240
2025,Outubro,SP,2698374,95,4,51
2025,Outubro,SP,2699915,491,6,103
2025,Outubro,SP,2702193,411,4,92
2025,Outubro,PE,2702983,719,7,155
2025,Outubro,RJ,2704595,163,5,43
2025,Outubro,SP,2704900,969,6,240
2025,Outubro,RS,2707969,541,8,101
2025,Outubro,SP,2708566,42,4,330
2025,Outubro,PE,2712040,792,6,126
2025,Outubro,PE,2713497,29,10,37
2025,Outubro,PI,2726971,1378,11,393
2025,Outubro,PI,2727064,217,8,57
2025,Outubro,PR,2729385,399,3,103
2025,Outubro,PR,2729539,43,1,37
2025,Outubro,PR,2730650,357,3,101
2025,Outubro,PR,2738120,85,3,54
2025,Outubro,PR,2738287,350,3,101
2025,Outubro,PR,2743388,224,3,78
2025,Outubro,PR,2743477,357,7,125
2025,Outubro,SP,2755130,2714,8,464
2025,Outubro,TO,2755149,504,4,77
2025,Outubro,TO,2755165,943,6,252
2025,Outubro,MG,2756676,145,3,45
2025,Outubro,PB,2757710,281,3,89
2025,Outubro,MG,2761041,321,7,175
2025,Outubro,MG,2764792,306,3,60
2025,Outubro,MG,2764806,105,5,55
2025,Outubro,MG,2764814,861,7,120
2025,Outubro,MG,2764830,38,3,35
2025,Outubro,TO,2765640,62,3,64
2025,Outubro,MT,2767384,234,3,91
2025,Outubro,BA,2770512,360,7,111
2025,Outubro,MG,2775913,105,3,48
2025,Outubro,PI,2777754,158,4,82
2025,Outubro,PR,2781816,81,2,93
2025,Outubro,SP,2785382,243,7,107
2025,Outubro,TO,2786109,851,7,186
2025,Outubro,SP,2786680,995,8,310
2025,Outubro,SP,2790734,21,11,57
2025,Outubro,MG,2795299,58,3,49
2025,Outubro,MT,2795671,480,6,163
2025,Outubro,BA,2799103,13,8,17
2025,Outubro,BA,2799286,706,4,212
2025,Outubro,BA,2799790,427,6,110
2025,Outubro,BA,2802090,658,6,152
2025,Outubro,BA,2802112,67,9,193
2025,Outubro,RO,2807092,269,11,162
2025,Outubro,BA,2862301,381,5,70
2025,Outubro,BA,2870045,207,2,35
2025,Outubro,AP,2906635,137,2,42
2025,Outubro,PB,2961393,2,1,4
2025,Outubro,MA,2964465,186,7,60
2025,Outubro,MA,2975386,295,5,51
2025,Outubro,PR,3000885,1,0,129
2025,Outubro,RJ,3002187,326,13,129
2025,Outubro,PR,3005593,1,0,93
2025,Outubro,RS,3006522,3,0,505
2025,Outubro,MA,3008045,14,16,46
2025,Outubro,DF,3013162,107,14,181
2025,Outubro,MG,3013588,6,15,288
2025,Outubro,BA,3021823,145,0,21
2025,Outubro,DF,3025020,29,1,60
2025,Outubro,SC,3157245,948,8,248
2025,Outubro,CE,3189546,17,10,143
2025,Outubro,CE,3242587,1,6,235
2025,Outubro,SP,3314766,122,2,35
2025,Outubro,MA,3344614,127,12,59
2025,Outubro,SP,3346110,20,0,19
2025,Outubro,AP,3432076,190,12,100
2025,Outubro,CE,3541436,26,1,48
2025,Outubro,PR,3658287,74,1,49
2025,Outubro,TO,3668770,184,3,54
2025,Outubro,PA,4005775,936,0,126
2025,Outubro,RN,4014111,466,3,62
2025,Outubro,RN,4014138,68,5,46
2025,Outubro,BA,4026896,314,10,193
2025,Outubro,MG,4042085,981,7,241
2025,Outubro,PR,4056752,270,11,212
2025,Outubro,MT,4069803,372,6,78
2025,Outubro,RO,4077555,43,10,60
2025,Outubro,RN,4093577,320,4,134
2025,Outubro,SP,4123077,12,0,84
2025,Outubro,SC,4201485,46,2,28
2025,Outubro,PE,4222466,425,7,132
2025,Outubro,GO,4261682,17,18,122
2025,Outubro,PE,4306945,72,4,166
2025,Outubro,RS,4332490,19,7,85
2025,Outubro,CE,4352726,47,1,67
2025,Outubro,PR,4369831,421,1,82
2025,Outubro,AL,4394445,112,2,81
2025,Outubro,AL,4412710,726,9,161
2025,Outubro,ES,4576497,61,12,30
2025,Outubro,BA,4607767,407,2,112
2025,Outubro,PA,4635612,384,11,95
2025,Outubro,BA,4736346,121,2,51
2025,Outubro,PA,4853296,131,8,35
2025,Outubro,GO,4937996,3,23,44
2025,Outubro,CE,4963938,330,9,227
2025,Outubro,MG,5060761,46,5,41
2025,Outubro,RO,5084415,54,1,49
2025,Outubro,GO,5095808,577,5,60
2025,Outubro,PR,5232511,280,2,60
2025,Outubro,MG,5279003,91,4,50
2025,Outubro,RO,5326389,304,3,83
2025,Outubro,AC,5336171,7,15,113
2025,Outubro,MG,5406978,25,0,34
2025,Outubro,PB,5654319,169,10,129
2025,Outubro,MT,6085423,7,11,113
2025,Outubro,RJ,6146376,231,8,82
2025,Outubro,RJ,6200702,236,7,93
2025,Outubro,PE,6228852,36,8,60
2025,Outubro,PA,6250564,241,9,116
2025,Outubro,PR,6424341,775,4,149
2025,Outubro,MA,6483089,339,6,125
2025,Outubro,PR,6542638,1761,5,339
2025,Outubro,BA,6602533,912,10,266
2025,Outubro,BA,6671993,2,0,2
2025,Outubro,RO,6740804,16,1,45
2025,Outubro,RN,6778550,300,8,77
2025,Outubro,PA,6779069,353,4,71
2025,Outubro,MG,6856209,113,7,60
2025,Outubro,MA,6922902,308,2,63
2025,Outubro,RJ,6995462,687,5,331
2025,Outubro,RJ,7065515,405,8,357
2025,Outubro,SC,7278977,10,4,21
2025,Outubro,TO,7373120,9,21,141
2025,Outubro,SP,7400926,311,7,124
2025,Outubro,MA,7496788,35,2,21
2025,Outubro,RJ,7529384,236,4,89
2025,Outubro,GO,7532024,85,7,60
2025,Outubro,PE,7551584,53,12,62
2025,Outubro,ES,7557523,495,4,167
2025,Outubro,SP,7711980,643,14,187
2025,Outubro,DF,7978642,110,32,180
2025,Outubro,GO,8013543,265,5,74
2025,Outubro,RN,9119701,25,6,99
2025,Outubro,SC,9175849,5,0,2
2025,Outubro,MT,9209352,1066,11,315
2025,Outubro,BA,9383298,624,6,96
2025,Outubro,BA,9388133,867,7,184
2025,Outubro,SP,9465464,1546,10,287
2025,Outubro,PE,9569723,57,5,62
2025,Outubro,MA,9613374,150,6,74
2025,Outubro,SP,9639659,148,7,81
2025,Outubro,MG,9681752,827,7,359
2025,Outubro,GO,9813349,43,0,75
2025,Outubro,AP,9835520,52,10,83
2025,Outubro,MT,9841903,514,5,166
2025,Outubro,RJ,9895124,588,6,118
2025,Outubro,BA,0003832,639,8,460
2025,Outubro,BA,0003840,544,3,90
2025,Outubro,BA,0003875,890,8,265
2025,Outubro,BA,0005428,334,13,160
2025,Outubro,BA,0005932,25,0,1
2025,Outubro,BA,0006157,162,0,62
2025,Outubro,BA,0006688,42,0,1
2025,Outubro,SP,0008494,96,6,32
2025,Outubro,SP,0009601,458,6,87
2025,Outubro,SP,0009628,2486,8,388
2025,Outubro,MS,0009725,1100,11,362
2025,Outubro,RJ,0012505,547,12,240
2025,Outubro,PR,0013633,3201,6,582
2025,Outubro,PR,0015180,14,2,16
2025,Outubro,PR,0015334,2054,6,488
2025,Outubro,PR,0017574,764,2,84
2025,Outubro,PR,0017779,59,2,50
2025,Outubro,PR,0017884,840,5,135
2025,Outubro,PR,0018694,83,6,38
2025,Outubro,PR,0019194,31,3,19
2025,Outubro,MG,0026719,246,0,29
2025,Outubro,MG,0026921,1275,9,487
2025,Outubro,MG,0026948,378,9,169
2025,Outubro,MG,0027049,566,13,465
2025,Outubro,MG,0069167,1,0,2
2025,Outubro,RJ,0182974,106,2,32
2025,Outubro,PA,0220027,432,17,160
